"County","State","Age.Percent 65 and Older","Age.Percent Under 18 Years","Age.Percent Under 5 Years","Education.Bachelor's Degree or Higher","Education.High School or Higher","Employment.Nonemployer Establishments","Ethnicities.American Indian and Alaska Native Alone","Ethnicities.Asian Alone","Ethnicities.Black Alone","Ethnicities.Hispanic or Latino","Ethnicities.Native Hawaiian and Other Pacific Islander Alone","Ethnicities.Two or More Races","Ethnicities.White Alone","Ethnicities.White Alone	 not Hispanic or Latino","Housing.Homeownership Rate","Housing.Households","Housing.Housing Units","Housing.Median Value of Owner-Occupied Units","Housing.Persons per Household","Income.Median Houseold Income","Income.Per Capita Income","Miscellaneous.Foreign Born","Miscellaneous.Land Area","Miscellaneous.Language Other than English at Home","Miscellaneous.Living in Same House +1 Years","Miscellaneous.Manufacturers Shipments","Miscellaneous.Mean Travel Time to Work","Miscellaneous.Percent Female","Miscellaneous.Veterans","Population.2020 Population","Population.2010 Population","Population.Population per Square Mile","Sales.Accommodation and Food Services Sales","Sales.Retail Sales","Employment.Firms.Total","Employment.Firms.Women-Owned","Employment.Firms.Men-Owned","Employment.Firms.Minority-Owned","Employment.Firms.Nonminority-Owned","Employment.Firms.Veteran-Owned","Employment.Firms.Nonveteran-Owned"
"Clay County","NE","19.9666666666666","24.7","6.7","19.1333333333333","90.1","359","1.3","0.3","0.566666666666666","8.96666666666666","0.3","1.03333333333333","96.5","89.1666666666666","79.1333333333333","2575","3012","86232","2.41","53708","18359","3.93333333333333","443.933333333333","4.8","58.0666666666666","-1","13.7999999999999","49.2","432","6175","6542","11.4","651","90627","495","195","143","-1","463","27","427"
"Clay County","SD","12.1333333333333","17.6333333333333","5.3","47.1333333333333","94.8666666666666","583","3.53333333333333","2.5","1.66666666666666","3.06666666666666","0.1","2.33333333333333","89.9","87.7333333333333","54.4","5201","6127","156800","2.23666666666666","46537","18791","3.8","955.213333333333","3.66666666666666","42.7333333333333","-1","10.2666666666666","50.3","787","14620","13864","33.6","18951","81879","607","195","263","-1","559","75","423"
"Clay County","TN","24.7666666666666","20.1666666666666","4.86666666666666","13.5666666666666","77.6333333333333","423","0.433333333333333","0.1","1.6","2.3","0.1","1.3","96.4333333333333","94.5","78.1","3121","4333","97600","2.43666666666666","31351","12655","2.03333333333333","352.01","1.86666666666666","61.3333333333333","-1","20.3333333333333","51.0333333333333","499","7645","7861","33.2","-1","25163","543","135","315","31","507","35","483"
"Clay County","TX","22.5666666666666","20.3333333333333","4.5","20.3333333333333","89.8333333333333","579","1.43333333333333","0.433333333333333","1.03333333333333","6.4","0","2.03333333333333","95.1666666666666","89.7","84.6666666666666","4144","5273","94532","2.51666666666666","55248","19439","3","1846.30666666666","4.13333333333333","58","-1","18","50","849","10270","10752","9.9","-1","59223","511","99","375","79","423","59","431"
"Clay County","WV","20.5","22.4","5.7","8.83333333333333","75.7666666666666","243","0.333333333333333","0.1","0.266666666666666","0.766666666666666","0","1.13333333333333","98.1666666666666","97.4666666666666","81.8333333333333","3331","4614","81636","2.66","33885","11491","0.133333333333333","227.6","0.266666666666666","59.8666666666666","-1","28.0666666666666","49.5666666666666","580","8349","9386","27.5","-1","30435","291","99","155","-1","271","-1","255"
"Clayton County","GA","9.16666666666666","27.8333333333333","7.6","19","83.7666666666666","20875","0.6","5.1","71.3","13.3","0.1","2.3","20.6","10.5666666666666","51.4333333333333","91610","105751","104832","2.96333333333333","45442","13979","14.0666666666666","273.24","12.4666666666666","54.2666666666666","1248912.33333333","21.2","53.0666666666666","16754","287574","259424","1832.5","300579","2153095","19599","10075","8379","16127","2983","1975","17055"
"Clayton County","IA","23.2333333333333","21.4666666666666","5.5","16.9666666666666","90.4666666666666","975","0.166666666666666","0.3","0.833333333333333","1.96666666666666","0.1","0.933333333333333","97.6333333333333","95.9333333333333","75.7333333333333","7579","9120","115264","2.29666666666666","51266","18859","2.2","1454.80333333333","3.66666666666666","59.4666666666666","145194.333333333","14.4","49.4333333333333","1407","17260","18129","23.3","-1","141047","1115","363","555","-1","1067","87","955"
"Clear Creek County","CO","20.1666666666666","15.2","3.86666666666666","45.3333333333333","97.9333333333333","683","1.33333333333333","1.06666666666666","0.966666666666666","6.89999999999999","0.1","2","94.5666666666666","88.7666666666666","78.5666666666666","4268","5794","341700","2.15666666666666","67127","26135","2.8","399.496666666666","4.13333333333333","55.6666666666666","-1","19.3333333333333","47.4","727","9327","9088","23","20179","50219","747","239","443","43","683","75","647"
"Clearfield County","PA","20.3","18.2666666666666","4.7","14.5666666666666","87.1333333333333","2871","0.2","0.633333333333333","3","3.03333333333333","0","0.866666666666666","95.1666666666666","92.8666666666666","76.8","31564","39093","92432","2.38","46350","16267","2.33333333333333","856.173333333333","2.53333333333333","60.1333333333333","641607.666666666","17.0666666666666","47.4333333333333","6689","80775","81642","71.3","66319","887539","4099","1203","2283","59","3867","595","3251"
"Clearwater County","ID","27.1333333333333","15.9666666666666","3.73333333333333","17.0999999999999","88.5666666666666","339","2.4","0.666666666666666","0.566666666666666","3.93333333333333","0.166666666666666","2.36666666666666","93.7333333333333","90.3666666666666","78.7666666666666","3549","4603","150032","2.17666666666666","42654","15607","2.06666666666666","1801.48","2.53333333333333","57.1999999999999","-1","19.3333333333333","44.9333333333333","1113","8674","8761","3.6","4351","37027","495","219","151","-1","459","15","443"
"Clearwater County","MN","20.1666666666666","24.7","6.2","15.8333333333333","85.8666666666666","427","9.56666666666666","0.333333333333333","0.666666666666666","2.13333333333333","0","3.63333333333333","85.8","84.5","80.7","3466","4785","130900","2.50666666666666","48013","18115","0.966666666666666","881.06","2.33333333333333","58.9333333333333","-1","17.4","49.2666666666666","807","8615","8695","8.7","-1","32543","587","171","323","-1","551","87","443"
"Cleburne County","AL","19.5999999999999","22.7666666666666","5.9","13.2666666666666","78","663","0.466666666666666","0.2","3.06666666666666","2.56666666666666","0.1","1.26666666666666","94.8999999999999","92.6333333333333","76.6","5653","6822","111264","2.61333333333333","42499","15427","1.56666666666666","564.02","1.6","57.4666666666666","179467","22.3333333333333","50.6666666666666","797","15064","14972","26.7","-1","42655","787","211","519","39","735","59","715"
"Cleburne County","AR","26.5999999999999","19.1333333333333","4.6","15.9333333333333","85.4333333333333","1439","0.7","0.433333333333333","0.5","2.53333333333333","0","1.59999999999999","96.6666666666666","94.6","75.7666666666666","10614","16057","125900","2.35666666666666","43070","18151","1.59999999999999","568.56","1.26666666666666","57.0666666666666","126877","17.8","50.8333333333333","2742","25022","25970","46.9","22611","208743","1711","455","999","47","1623","291","1359"
"Clermont County","OH","15.9333333333333","23.2","5.8","27.6","89.5666666666666","9163","0.2","1.3","1.63333333333333","1.96666666666666","0.0666666666666666","1.53333333333333","95.2333333333333","93.5333333333333","74.5333333333333","76580","83438","165364","2.61666666666666","64765","22923","2.26666666666666","719.85","1.66666666666666","58.1999999999999","832312.333333333","18.3333333333333","50.6333333333333","13449","206252","197363","436.5","190227","1772831","9495","2683","5551","371","8831","1043","7955"
"Cleveland County","AR","20.6333333333333","22.2","5.16666666666666","15.4","88","239","0.5","0.166666666666666","11.4666666666666","2.4","0","1.43333333333333","86.3999999999999","84.4333333333333","76.5","3262","4108","90832","2.52","44260","16147","0.666666666666666","425.499999999999","0.333333333333333","62.9333333333333","-1","20.4666666666666","50.7","538","7853","8689","14.5","379","8915","311","103","179","-1","291","75","227"
"Cleveland County","NC","18.3666666666666","22.0333333333333","5.7","17.1666666666666","83.4666666666666","3811","0.366666666666666","1.06666666666666","20.8333333333333","3.56666666666666","0","1.8","75.8999999999999","73.0333333333333","67.8666666666666","36348","43596","115432","2.63","41161","15059","2.4","651.393333333333","2.53333333333333","57.8","1214129","16.1333333333333","51.8666666666666","6298","98704","98078","211.3","72719","641423","4483","1427","2311","607","3707","475","3719"
"Cleveland County","OK","13.1666666666666","21.5666666666666","5.43333333333333","32.7333333333333","91.5","14851","5.23333333333333","4.6","5.3","8.76666666666666","0.1","5.83333333333333","78.8666666666666","71.6666666666666","64.9333333333333","103013","114835","157500","2.54","61005","21047","6.23333333333333","737.613333333333","6.53333333333333","53.3333333333333","997121","15.4","50.1","21255","286988","255755","474.7","341599","2112619","15367","5087","8059","2699","12023","1479","12915"
"Clinch County","GA","16.2","25.3666666666666","6.8","10.8333333333333","69.8333333333333","251","0.866666666666666","0.333333333333333","27.8333333333333","5.26666666666666","0.1","1.8","69.0666666666666","64.8333333333333","72.8333333333333","2514","2999","61636","2.51666666666666","28557","10099","3","837.98","1.86666666666666","58.7333333333333","-1","10.9333333333333","51.4666666666666","307","6779","6798","8.5","-1","29791","267","75","139","99","151","23","231"
"Clinton County","IA","19.3666666666666","22.7","6.1","17.8333333333333","90.6","1739","0.366666666666666","0.666666666666666","3.13333333333333","3.16666666666666","0","1.93333333333333","93.8666666666666","91.1","73.6666666666666","19760","22080","115500","2.36666666666666","50975","18987","1.43333333333333","1456.31","0.933333333333333","57.1333333333333","3154075","12.8666666666666","50.9","3791","46991","49116","70.7","69023","434739","2855","875","1479","95","2607","251","2391"
"Clinton County","IL","17.3333333333333","21.2333333333333","5.76666666666666","21.6333333333333","89.6333333333333","1567","0.4","0.566666666666666","3.7","3.16666666666666","0.1","1.23333333333333","94.1","91.3333333333333","80.5333333333333","14251","15849","139900","2.49666666666666","64996","21187","1.66666666666666","877.569999999999","2.4","59.8","-1","17.3333333333333","48.2","3102","37221","37762","79.7","27627","283959","1815","599","851","67","1687","131","1575"
"Clinton County","IN","16.4666666666666","26.1666666666666","6.9","15.2","85.3666666666666","1151","0.466666666666666","0.433333333333333","0.733333333333333","15.9666666666666","0","1.03333333333333","97.3333333333333","82.0666666666666","71.1","11937","13364","106764","2.67333333333333","52505","16323","6.76666666666666","344.72","8.13333333333333","59","2128440.33333333","14.6","50.3","1831","33052","33224","82","18351","159427","1487","427","871","63","1363","179","1215"
"Clinton County","KY","19.2","22.4","5.8","9.2","71.3666666666666","503","0.266666666666666","0.266666666666666","0.6","2.86666666666666","0.433333333333333","1.3","97.1333333333333","94.9666666666666","71.5333333333333","3976","5302","71200","2.52666666666666","30488","14011","1.16666666666666","286.776666666666","1.73333333333333","61.6666666666666","-1","11.4","50.6999999999999","672","9557","10272","52.1","-1","39607","651","155","387","-1","631","31","587"
"Clinton County","MI","16.7666666666666","22.4","5.46666666666666","30.8","93.9666666666666","3747","0.5","1.56666666666666","2.03333333333333","4.53333333333333","0.1","1.93333333333333","93.8","89.7333333333333","80.2666666666666","29330","31723","167300","2.61666666666666","67082","23171","3.03333333333333","508.056666666666","2.53333333333333","59.5333333333333","416973.666666666","16.0666666666666","50.6666666666666","4716","78517","75382","133.1","37279","499495","4323","1399","2479","331","3887","251","3939"
"Clinton County","MO","17.9","23.4","5.76666666666666","20.1","91.4666666666666","935","0.766666666666666","0.5","1.46666666666666","2.23333333333333","0.0666666666666666","1.9","95.3333333333333","93.3999999999999","75.1333333333333","8145","9019","154100","2.46666666666666","59742","19387","1.16666666666666","755.99","0.666666666666666","57.3333333333333","-1","21.4666666666666","49.8666666666666","1861","20887","20743","49.5","8767","105343","1095","295","559","27","1031","83","875"
"Clinton County","NY","16.8666666666666","18.0333333333333","4.8","22.6333333333333","86.6","2679","0.4","1.4","4.43333333333333","2.93333333333333","0","1.5","92.2","90.0333333333333","66.9","31501","36530","130364","2.32666666666666","54334","18507","4.46666666666666","994.689999999999","3.39999999999999","54.8666666666666","852948.333333333","12.5333333333333","48.6","6369","80440","82128","79.1","92779","923559","3435","1015","1891","115","3047","227","2927"
"Clinton County","OH","16.8","23.2","6.13333333333333","17.4333333333333","88.1","1715","0.3","0.566666666666666","2.23333333333333","1.66666666666666","0.1","2.13333333333333","94.7666666666666","93.3666666666666","65.3333333333333","16341","18168","125132","2.49333333333333","50556","17791","1.43333333333333","600.089999999999","1.13333333333333","57","686041.666666666","17.4666666666666","50.6","3323","41955","42040","102.9","50099","295387","2183","655","1203","47","2019","263","1763"
"Clinton County","PA","18.5333333333333","20.0333333333333","5.23333333333333","18.6666666666666","88.2666666666666","1263","0.166666666666666","0.666666666666666","1.73333333333333","1.53333333333333","0.1","1.03333333333333","96.3","95","70.7","14819","19193","128032","2.51","48008","17195","1.5","802.62","3.86666666666666","57.6","1117851.66666666","15.7333333333333","50.9333333333333","3041","38217","39238","44.2","38691","388391","1747","523","911","59","1615","131","1523"
"Cloud County","KS","21.4333333333333","23","6.33333333333333","21.5333333333333","91.9","439","0.666666666666666","1.03333333333333","1.03333333333333","3.43333333333333","0","1.9","95.3666666666666","92.7","74","3802","4604","72564","2.28","43090","18183","1.96666666666666","868.673333333333","2.13333333333333","55.4666666666666","-1","10.2666666666666","50.5333333333333","672","9153","9533","13.3","9367","91007","699","235","335","23","647","31","603"
"Coahoma County","MS","15.1","27.2","8","16.8333333333333","78.5333333333333","1103","0.166666666666666","0.566666666666666","76.7","1.63333333333333","0.0666666666666666","0.766666666666666","21.7666666666666","20.8","51.5","9012","10722","64064","2.59333333333333","28215","12655","0.5","558.58","0.599999999999999","56.6666666666666","192261","13.5333333333333","53.7666666666666","1066","22531","26151","47.3","54851","196927","1383","643","603","815","479","119","1167"
"Coal County","OK","20.8","23.7666666666666","6.5","15.9666666666666","82.0333333333333","311","19.1333333333333","0.266666666666666","0.833333333333333","4.23333333333333","-0.666666666666666","8.73333333333333","71.0333333333333","68.7","73.6333333333333","2264","2815","78664","2.48999999999999","38911","16035","1.06666666666666","1264.62666666666","2.4","58.5333333333333","-1","16.5999999999999","50.4333333333333","407","5447","5925","11.5","-1","27907","351","75","251","51","291","59","279"
